time	value
2003-07-17	919.2
2003-07-18	924.6
2003-07-19	924.2
2003-07-20	919.3
2003-07-21	919.1
2003-07-22	921.4
2003-07-23	920.9
2003-07-24	917.2
2003-07-25	916.5
2003-07-26	914.3
2003-07-27	914.2
2003-07-28	922.5
2003-07-29	925.6
2003-07-30	920.7
2003-07-31	920.1
2003-08-01	922.9
2003-08-02	924
2003-08-03	925.2
2003-08-04	927
2003-08-05	927.5
2003-08-06	926.6
2003-08-07	924.8
2003-08-08	923.5
2003-08-09	922.3
2003-08-10	920.8
2003-08-11	923
2003-08-12	924.1
2003-08-13	921.5
2003-08-14	918.1
2003-08-15	918.6
2003-08-16	920.1
2003-08-17	919.2
2003-08-18	917.3
2003-08-19	921.1
2003-08-20	921.7
2003-08-21	919.5
2003-08-22	919.4
2003-08-23	921
2003-08-24	921.1
2003-08-25	919.1
2003-08-26	916.5
2003-08-27	914
2003-08-28	910.9
2003-08-29	903.9
2003-08-30	912.6
2003-08-31	917.2
2003-09-01	918.5
2003-09-02	924.4
2003-09-03	929.2
2003-09-04	929.5
2003-09-05	923.8
2003-09-06	919.4
2003-09-07	917.3
2003-09-08	910
2003-09-09	912.5
2003-09-10	913.2
2003-09-11	915.2
2003-09-12	925.6
2003-09-13	930.7
2003-09-14	931.7
2003-09-15	928
2003-09-16	925.5
2003-09-17	925.1
2003-09-18	922.2
2003-09-19	922.5
2003-09-20	924.5
2003-09-21	922.6
2003-09-22	913.4
2003-09-23	913.7
2003-09-24	928.9
2003-09-25	929.4
2003-09-26	920.5
2003-09-27	919.2
2003-09-28	913.3
2003-09-29	912.5
2003-09-30	917.1
2003-10-01	912.6
2003-10-02	913.7
2003-10-03	910.1
2003-10-04	906.7
2003-10-05	908.9
2003-10-06	908.1
2003-10-07	899.6
2003-10-08	908.2
2003-10-09	914.2
2003-10-10	917
2003-10-11	922.2
2003-10-12	925.9
2003-10-13	925.3
2003-10-14	927.9
2003-10-15	930.1
2003-10-16	929.3
2003-10-17	925.1
2003-10-18	917
2003-10-19	909.3
