gof	precipSeconds	a0	a1	kSatSnow	densDrySnow	specCapRet	emissivitySnowMin	emissivitySnowMax	tempAir_crit	albedoMin	albedoMax	agingRate_tAirPos	agingRate_tAirNeg	soilDepth	soilDens	soilSpecHeat	weightAirTemp
0.1285189	86400	0.003537836	0.0009370834	3.563943e-05	450	0.05	0.8232542	0.99	-0.4664749	0.5528613	0.8911386	1.109e-06	4.621e-07	0.1	1300	2.182	0.2437698
0.1423314	86400	0.002408405	0.0006981366	3.415189e-05	450	0.05	0.8149747	0.99	-0.1354454	0.5208149	0.8738374	1.109e-06	4.621e-07	0.1	1300	2.182	0.3256448
0.2223034	86400	0.001290730	0.0003896993	1.908117e-06	450	0.05	0.8102643	0.99	0.3589833	0.3824022	0.862379	1.109e-06	4.621e-07	0.1	1300	2.182	0.5595514
0.1993044	86400	0.0005564703	0.0005010946	6.430585e-06	450	0.05	0.8007756	0.99	0.2775899	0.4741851	0.8482898	1.109e-06	4.621e-07	0.1	1300	2.182	0.6502916
0.1385843	86400	0.002537641	0.0009503213	5.250443e-05	450	0.05	0.8421479	0.99	0.2074311	0.4538578	0.8259906	1.109e-06	4.621e-07	0.1	1300	2.182	0.4585503
0.1354688	86400	0.0004587329	0.001176241	3.710016e-05	450	0.05	0.8107089	0.99	0.2739262	0.5162787	0.8525367	1.109e-06	4.621e-07	0.1	1300	2.182	0.2839077
0.1309164	86400	0.002026771	0.001150882	3.240523e-05	450	0.05	0.8291774	0.99	-0.1576097	0.5643852	0.8075364	1.109e-06	4.621e-07	0.1	1300	2.182	0.3111600
0.1307361	86400	0.003146493	0.0007922038	3.636327e-05	450	0.05	0.8278798	0.99	-0.2596108	0.4854997	0.8267552	1.109e-06	4.621e-07	0.1	1300	2.182	0.3066128
0.1479698	86400	0.001648331	0.001122722	4.542264e-06	450	0.05	0.8207518	0.99	-0.3377336	0.4177982	0.8210595	1.109e-06	4.621e-07	0.1	1300	2.182	0.3464282
0.1349215	86400	0.001209935	0.001344632	2.422373e-05	450	0.05	0.8033263	0.99	0.3686208	0.54099	0.8424958	1.109e-06	4.621e-07	0.1	1300	2.182	0.6643346
0.1332684	86400	0.001811951	0.0008105816	4.131721e-05	450	0.05	0.8037365	0.99	-0.2411935	0.5471704	0.8317783	1.109e-06	4.621e-07	0.1	1300	2.182	0.5680666
0.1291006	86400	0.004303689	0.001001991	4.569298e-05	450	0.05	0.8202212	0.99	0.04856635	0.4675337	0.8648698	1.109e-06	4.621e-07	0.1	1300	2.182	0.366949
0.1285567	86400	0.002073747	0.001073755	3.461491e-05	450	0.05	0.8247051	0.99	-0.3706286	0.4093421	0.8433667	1.109e-06	4.621e-07	0.1	1300	2.182	0.3512611
0.1956171	86400	0.0007493469	0.0003772115	2.279913e-05	450	0.05	0.8040117	0.99	0.2452235	0.4470651	0.8761651	1.109e-06	4.621e-07	0.1	1300	2.182	0.5189025
0.1320647	86400	0.001735154	0.001558191	2.734733e-05	450	0.05	0.8156598	0.99	0.2834971	0.5113285	0.8373266	1.109e-06	4.621e-07	0.1	1300	2.182	0.5109697
0.1398405	86400	0.002278511	0.000505134	4.344498e-05	450	0.05	0.8237429	0.99	-0.2337977	0.3673906	0.8191507	1.109e-06	4.621e-07	0.1	1300	2.182	0.4517886
0.1337199	86400	0.001682817	0.001716060	2.886658e-05	450	0.05	0.8410013	0.99	-0.1996248	0.5000468	0.8309618	1.109e-06	4.621e-07	0.1	1300	2.182	0.647523
0.155628	86400	0.001026031	0.0005662209	4.101764e-05	450	0.05	0.825526	0.99	0.1677725	0.4136297	0.8204478	1.109e-06	4.621e-07	0.1	1300	2.182	0.4188063
0.1410740	86400	0.003121762	0.001853016	3.181542e-05	450	0.05	0.8382462	0.99	-0.1098209	0.5784693	0.8918121	1.109e-06	4.621e-07	0.1	1300	2.182	0.3958410
0.1281470	86400	0.004475121	0.001140629	4.826886e-05	450	0.05	0.8341296	0.99	-0.2748408	0.4520947	0.8864375	1.109e-06	4.621e-07	0.1	1300	2.182	0.302865
0.1401362	86400	0.002736617	0.0007997225	4.410926e-05	450	0.05	0.834626	0.99	-0.06805313	0.544309	0.8634626	1.109e-06	4.621e-07	0.1	1300	2.182	0.2809743
0.1294307	86400	0.0009568612	0.001506273	3.470672e-05	450	0.05	0.8263891	0.99	-0.1480671	0.5085226	0.8592859	1.109e-06	4.621e-07	0.1	1300	2.182	0.4278043
0.1355861	86400	0.004492664	0.0007458817	4.961264e-05	450	0.05	0.8343976	0.99	0.1338430	0.4497797	0.8254603	1.109e-06	4.621e-07	0.1	1300	2.182	0.5419028
0.1303399	86400	0.001892526	0.001254773	2.103854e-05	450	0.05	0.8179604	0.99	-0.3347948	0.5035054	0.8229222	1.109e-06	4.621e-07	0.1	1300	2.182	0.2748432
0.1636539	86400	0.001078326	0.000760421	2.703654e-05	450	0.05	0.8139729	0.99	0.3071374	0.4556037	0.8888427	1.109e-06	4.621e-07	0.1	1300	2.182	0.655649
0.2069331	86400	0.001768019	0.0001413013	4.850824e-05	450	0.05	0.808994	0.99	0.03297922	0.4461244	0.873393	1.109e-06	4.621e-07	0.1	1300	2.182	0.5998306
0.1293159	86400	0.002926212	0.001187234	3.807993e-05	450	0.05	0.8302816	0.99	-0.1639534	0.5833944	0.8698423	1.109e-06	4.621e-07	0.1	1300	2.182	0.3193376
0.15654	86400	0.002782911	0.0004064912	3.014901e-05	450	0.05	0.8050357	0.99	0.06565315	0.4366918	0.8298307	1.109e-06	4.621e-07	0.1	1300	2.182	0.6960874
0.1423696	86400	0.001271524	0.0008597878	3.146269e-05	450	0.05	0.8025828	0.99	0.1963367	0.5095306	0.8517942	1.109e-06	4.621e-07	0.1	1300	2.182	0.6132524
0.1326847	86400	0.003935917	0.001416259	5.544784e-05	450	0.05	0.8227786	0.99	-0.03102033	0.4974195	0.8375424	1.109e-06	4.621e-07	0.1	1300	2.182	0.67878
0.1428403	86400	0.002362133	0.0006566654	3.754087e-05	450	0.05	0.8394731	0.99	-0.4535727	0.4653398	0.883707	1.109e-06	4.621e-07	0.1	1300	2.182	0.4754402
0.2568825	86400	0.001046011	4.899512e-05	2.488836e-05	450	0.05	0.8144803	0.99	0.3359728	0.5891823	0.8329676	1.109e-06	4.621e-07	0.1	1300	2.182	0.6064778
0.1653522	86400	0.001949530	0.0004628323	4.185350e-05	450	0.05	0.8379561	0.99	-0.3896965	0.4942606	0.8756912	1.109e-06	4.621e-07	0.1	1300	2.182	0.3420332
0.1289721	86400	0.002673177	0.001132539	3.845758e-05	450	0.05	0.8265064	0.99	-0.1945977	0.5391765	0.8641785	1.109e-06	4.621e-07	0.1	1300	2.182	0.2890998
0.1352417	86400	0.003103567	0.0009228169	5.263318e-05	450	0.05	0.8309007	0.99	0.1053349	0.46998	0.8383084	1.109e-06	4.621e-07	0.1	1300	2.182	0.5808163
0.1487008	86400	0.002010865	0.0007252151	3.519916e-05	450	0.05	0.8259749	0.99	-0.1046112	0.5517952	0.8819915	1.109e-06	4.621e-07	0.1	1300	2.182	0.2289006
0.1534759	86400	0.001567256	0.0006703225	5.082289e-05	450	0.05	0.8252045	0.99	-0.3021621	0.5803708	0.854695	1.109e-06	4.621e-07	0.1	1300	2.182	0.5077563
0.1295568	86400	0.002982284	0.001004635	4.232766e-05	450	0.05	0.8204242	0.99	-0.1433625	0.5303793	0.8550706	1.109e-06	4.621e-07	0.1	1300	2.182	0.3723947
0.1290625	86400	0.002112528	0.001329224	3.911605e-05	450	0.05	0.8396937	0.99	-0.1102596	0.5222039	0.804125	1.109e-06	4.621e-07	0.1	1300	2.182	0.5616443
0.1338912	86400	0.001324662	0.0008213784	2.827811e-05	450	0.05	0.8215286	0.99	-0.402602	0.5511542	0.8233534	1.109e-06	4.621e-07	0.1	1300	2.182	0.4995332
0.1465421	86400	0.001918398	0.0007753266	2.406955e-05	450	0.05	0.8337065	0.99	-0.3407507	0.5902925	0.8236604	1.109e-06	4.621e-07	0.1	1300	2.182	0.6181615
0.2038205	86400	0.0007038988	0.0004802917	9.585863e-06	450	0.05	0.8206405	0.99	-0.02008911	0.5313634	0.878913	1.109e-06	4.621e-07	0.1	1300	2.182	0.665679
0.1410252	86400	7.107144e-05	0.001061317	3.936709e-05	450	0.05	0.8467914	0.99	0.1210725	0.4566251	0.8291853	1.109e-06	4.621e-07	0.1	1300	2.182	0.5909915
0.1417802	86400	0.001378453	0.0006801412	4.452146e-05	450	0.05	0.817682	0.99	0.0986873	0.4257293	0.8120395	1.109e-06	4.621e-07	0.1	1300	2.182	0.4481066
0.1422030	86400	0.001483903	0.000887989	5.188853e-05	450	0.05	0.8349963	0.99	0.02410743	0.5252335	0.8357114	1.109e-06	4.621e-07	0.1	1300	2.182	0.4780493
0.1391753	86400	0.001171012	0.0009171129	3.279317e-05	450	0.05	0.8238182	0.99	0.09272233	0.4873445	0.8369725	1.109e-06	4.621e-07	0.1	1300	2.182	0.5486435
0.1600358	86400	0.002878884	0.0004690992	4.927956e-05	450	0.05	0.821865	0.99	-0.06312348	0.5605332	0.839317	1.109e-06	4.621e-07	0.1	1300	2.182	0.4035466
0.1369731	86400	0.003894489	0.0008944101	4.659572e-05	450	0.05	0.8322714	0.99	0.2435681	0.4816987	0.8279944	1.109e-06	4.621e-07	0.1	1300	2.182	0.5935166
0.1794296	86400	0.0004757394	0.0005607884	4.634977e-05	450	0.05	0.822524	0.99	-0.2962695	0.5627459	0.8639655	1.109e-06	4.621e-07	0.1	1300	2.182	0.5861837
0.1470465	86400	0.002642890	0.0006609283	4.614938e-05	450	0.05	0.8294146	0.99	-0.01272759	0.5564193	0.80543	1.109e-06	4.621e-07	0.1	1300	2.182	0.6347772
0.1646714	86400	0.002256386	0.0004180020	3.332191e-05	450	0.05	0.831621	0.99	-0.2515645	0.4626555	0.8604163	1.109e-06	4.621e-07	0.1	1300	2.182	0.5554501
0.1988086	86400	0.002290964	0.0001818657	4.074529e-05	450	0.05	0.8132156	0.99	-0.02729755	0.5108587	0.8613885	1.109e-06	4.621e-07	0.1	1300	2.182	0.6372772
0.1338604	86400	0.001662418	0.001118651	4.880786e-05	450	0.05	0.8056996	0.99	0.4916043	0.4765454	0.8284603	1.109e-06	4.621e-07	0.1	1300	2.182	0.4563809
0.2206512	86400	0.0002727655	0.0004514233	2.008724e-05	450	0.05	0.824994	0.99	0.460524	0.5226979	0.858588	1.109e-06	4.621e-07	0.1	1300	2.182	0.6997443
0.1803522	86400	0.001226952	0.0005817489	3.191403e-05	450	0.05	0.8076737	0.99	0.2191096	0.5583719	0.8496292	1.109e-06	4.621e-07	0.1	1300	2.182	0.6874509
0.2298591	86400	0.0003457244	0.0004366107	7.789478e-06	450	0.05	0.810167	0.99	0.4835694	0.5711959	0.8577124	1.109e-06	4.621e-07	0.1	1300	2.182	0.6243301
