date	sec	swe	alb
2006-12-04	0.00	0.00	0.88
2006-12-05	0.00	0.00	0.88
2006-12-06	0.00	0.00	0.88
2006-12-07	0.00	0.00	0.88
2006-12-08	0.00	0.00	0.88
2006-12-09	464.36	0.01	0.88
2006-12-10	-473.28	0.02	0.88
2006-12-11	-1074.29	0.02	0.88
2006-12-12	-515.21	0.03	0.88
2006-12-13	-329.10	0.03	0.88
2006-12-14	1465.13	0.03	0.85
2006-12-15	-2486.96	0.02	0.82
2006-12-16	1597.44	0.03	0.80
2006-12-17	-392.57	0.03	0.82
2006-12-18	-981.03	0.03	0.82
2006-12-19	-1256.91	0.03	0.84
2006-12-20	-936.12	0.04	0.85
2006-12-21	-424.34	0.04	0.84
2006-12-22	-1530.14	0.04	0.83
2006-12-23	-2897.94	0.04	0.81
2006-12-24	-2207.64	0.04	0.78
2006-12-25	-1898.58	0.04	0.77
2006-12-26	-2955.14	0.04	0.76
2006-12-27	-4171.97	0.04	0.74
2006-12-28	-2336.84	0.05	0.83
2006-12-29	-932.20	0.05	0.84
2006-12-30	-1082.96	0.05	0.84
2006-12-31	3055.20	0.05	0.82
2007-01-01	3019.96	0.05	0.79
2007-01-02	-1073.90	0.05	0.84
2007-01-03	-834.28	0.05	0.85
2007-01-04	-357.91	0.06	0.87
2007-01-05	-130.29	0.07	0.87
2007-01-06	4674.55	0.07	0.84
2007-01-07	3184.11	0.05	0.82
2007-01-08	2551.42	0.04	0.79
2007-01-09	0.00	0.00	0.88
2007-01-10	0.00	0.00	0.88
2007-01-11	-528.09	0.01	0.88
2007-01-12	-174.88	0.01	0.88
2007-01-13	0.00	0.00	0.88
2007-01-14	-381.76	0.00	0.85
2007-01-15	-2755.30	0.00	0.84
2007-01-16	-570.60	0.00	0.83
2007-01-17	0.00	0.00	0.88
2007-01-18	0.00	0.00	0.88
2007-01-19	0.00	0.00	0.88
2007-01-20	0.00	0.00	0.88
2007-01-21	-988.07	0.00	0.88
2007-01-22	-1349.15	0.00	0.88
2007-01-23	-3630.29	0.01	0.88
2007-01-24	-3933.68	0.04	0.88
2007-01-25	-3861.54	0.05	0.88
2007-01-26	-4874.41	0.05	0.88
2007-01-27	-3069.19	0.06	0.88
2007-01-28	-1611.11	0.07	0.88
2007-01-29	-1047.12	0.08	0.88
2007-01-30	-1021.15	0.09	0.88
2007-01-31	-1020.57	0.09	0.88
2007-02-01	-609.58	0.09	0.88
2007-02-02	191.95	0.10	0.88
2007-02-03	-1019.64	0.10	0.88
2007-02-04	-1152.53	0.10	0.87
2007-02-05	-1772.55	0.11	0.87
2007-02-06	-2414.15	0.11	0.87
2007-02-07	-2481.42	0.12	0.88
2007-02-08	-1565.94	0.13	0.88
2007-02-09	-1110.70	0.13	0.88
2007-02-10	-655.47	0.13	0.88
2007-02-11	-246.26	0.15	0.88
2007-02-12	287.27	0.15	0.88
2007-02-13	-165.28	0.17	0.88
2007-02-14	-534.77	0.17	0.88
2007-02-15	-760.39	0.19	0.88
2007-02-16	-1577.55	0.19	0.87
2007-02-17	-2330.17	0.19	0.85
2007-02-18	-4563.77	0.19	0.84
2007-02-19	-1960.43	0.19	0.85
2007-02-20	-620.49	0.19	0.83
2007-02-21	-316.09	0.20	0.81
2007-02-22	-174.05	0.20	0.80
2007-02-23	-83.77	0.20	0.78
2007-02-24	-273.69	0.20	0.79
2007-02-25	1012.02	0.20	0.83
2007-02-26	-167.88	0.21	0.86
2007-02-27	-1446.68	0.23	0.87
2007-02-28	3883.96	0.24	0.84
2007-03-01	10134.60	0.25	0.82
2007-03-02	3605.56	0.25	0.84
2007-03-03	-288.54	0.28	0.87
2007-03-04	-1620.81	0.28	0.87
2007-03-05	-227.11	0.28	0.87
2007-03-06	2451.48	0.28	0.84
2007-03-07	7275.14	0.28	0.81
2007-03-08	9760.67	0.28	0.79
2007-03-09	9786.77	0.29	0.77
2007-03-10	5435.97	0.29	0.78
2007-03-11	4072.67	0.29	0.76
2007-03-12	9229.59	0.29	0.74
2007-03-13	16169.15	0.28	0.72
2007-03-14	16408.30	0.27	0.71
2007-03-15	14369.07	0.26	0.69
2007-03-16	12762.93	0.25	0.68
2007-03-17	14195.60	0.25	0.67
2007-03-18	13918.85	0.24	0.77
2007-03-19	7243.42	0.24	0.79
2007-03-20	-234.72	0.24	0.80
2007-03-21	-2689.74	0.25	0.84
2007-03-22	-3206.20	0.26	0.87
2007-03-23	-1841.12	0.28	0.88
2007-03-24	-173.63	0.30	0.88
2007-03-25	-96.58	0.29	0.85
2007-03-26	-3083.05	0.29	0.82
2007-03-27	-3594.32	0.29	0.80
2007-03-28	-2544.03	0.29	0.77
2007-03-29	-511.52	0.29	0.75
2007-03-30	4045.33	0.29	0.73
2007-03-31	8387.83	0.29	0.72
2007-04-01	9748.61	0.29	0.70
2007-04-02	11997.80	0.29	0.69
2007-04-03	14790.14	0.29	0.68
2007-04-04	12234.52	0.28	0.68
2007-04-05	13727.91	0.28	0.67
2007-04-06	19410.39	0.26	0.66
2007-04-07	14453.08	0.24	0.65
2007-04-08	13873.68	0.23	0.64
2007-04-09	15343.71	0.19	0.63
2007-04-10	11165.08	0.13	0.62
2007-04-11	6686.92	0.08	0.62
2007-04-12	1801.48	0.02	0.61
2007-04-13	0.00	0.00	0.88
2007-04-14	0.00	0.00	0.88
2007-04-15	0.00	0.00	0.88
2007-04-16	0.00	0.00	0.88
2007-04-17	0.00	0.00	0.88
2007-04-18	0.00	0.00	0.88
2007-04-19	0.00	0.00	0.88
2007-04-20	0.00	0.00	0.88
2007-04-21	0.00	0.00	0.88
2007-04-22	0.00	0.00	0.88
2007-04-23	0.00	0.00	0.88
2007-04-24	0.00	0.00	0.88
2007-04-25	0.00	0.00	0.88
2007-04-26	0.00	0.00	0.88
2007-04-27	0.00	0.00	0.88
2007-04-28	0.00	0.00	0.88
2007-04-29	0.00	0.00	0.88
2007-04-30	0.00	0.00	0.88
2007-05-01	0.00	0.00	0.88
2007-05-02	0.00	0.00	0.88
2007-05-03	0.00	0.00	0.88
2007-05-04	0.00	0.00	0.88
2007-05-05	0.00	0.00	0.88
2007-05-06	0.00	0.00	0.88
2007-05-07	0.00	0.00	0.88
2007-05-08	0.00	0.00	0.88
2007-05-09	0.00	0.00	0.88
2007-05-10	0.00	0.00	0.88
2007-05-11	0.00	0.00	0.88
2007-05-12	0.00	0.00	0.88
2007-05-13	0.00	0.00	0.88
2007-05-14	0.00	0.00	0.88
2007-05-15	0.00	0.00	0.88
2007-05-16	0.00	0.00	0.88
2007-05-17	0.00	0.00	0.88
2007-05-18	0.00	0.00	0.88
2007-05-19	0.00	0.00	0.88
2007-05-20	0.00	0.00	0.88
2007-05-21	0.00	0.00	0.88
2007-05-22	0.00	0.00	0.88
2007-05-23	0.00	0.00	0.88
2007-05-24	0.00	0.00	0.88
2007-05-25	0.00	0.00	0.88
2007-05-26	0.00	0.00	0.88
2007-05-27	0.00	0.00	0.88
2007-05-28	0.00	0.00	0.88
2007-05-29	0.00	0.00	0.88
2007-05-30	0.00	0.00	0.88
2007-05-31	0.00	0.00	0.88
2007-06-01	0.00	0.00	0.88
2007-06-02	0.00	0.00	0.88
2007-06-03	0.00	0.00	0.88
2007-06-04	0.00	0.00	0.88
2007-06-05	0.00	0.00	0.88
2007-06-06	0.00	0.00	0.88
2007-06-07	0.00	0.00	0.88
2007-06-08	0.00	0.00	0.88
2007-06-09	0.00	0.00	0.88
2007-06-10	0.00	0.00	0.88
2007-06-11	0.00	0.00	0.88
2007-06-12	0.00	0.00	0.88
2007-06-13	0.00	0.00	0.88
2007-06-14	0.00	0.00	0.88
2007-06-15	0.00	0.00	0.88
2007-06-16	0.00	0.00	0.88
2007-06-17	0.00	0.00	0.88
2007-06-18	0.00	0.00	0.88
2007-06-19	0.00	0.00	0.88
2007-06-20	0.00	0.00	0.88
2007-06-21	0.00	0.00	0.88
2007-06-22	0.00	0.00	0.88
2007-06-23	0.00	0.00	0.88
2007-06-24	0.00	0.00	0.88
2007-06-25	0.00	0.00	0.88
2007-06-26	0.00	0.00	0.88
2007-06-27	0.00	0.00	0.88
2007-06-28	0.00	0.00	0.88
2007-06-29	0.00	0.00	0.88
2007-06-30	0.00	0.00	0.88
2007-07-01	0.00	0.00	0.88
2007-07-02	0.00	0.00	0.88
2007-07-03	0.00	0.00	0.88
2007-07-04	0.00	0.00	0.88
2007-07-05	0.00	0.00	0.88
2007-07-06	0.00	0.00	0.88
2007-07-07	0.00	0.00	0.88
2007-07-08	0.00	0.00	0.88
2007-07-09	0.00	0.00	0.88
2007-07-10	0.00	0.00	0.88
2007-07-11	0.00	0.00	0.88
2007-07-12	0.00	0.00	0.88
2007-07-13	0.00	0.00	0.88
2007-07-14	0.00	0.00	0.88
2007-07-15	0.00	0.00	0.88
2007-07-16	0.00	0.00	0.88
2007-07-17	0.00	0.00	0.88
2007-07-18	0.00	0.00	0.88
2007-07-19	0.00	0.00	0.88
2007-07-20	0.00	0.00	0.88
2007-07-21	0.00	0.00	0.88
2007-07-22	0.00	0.00	0.88
2007-07-23	0.00	0.00	0.88
2007-07-24	0.00	0.00	0.88
2007-07-25	0.00	0.00	0.88
2007-07-26	0.00	0.00	0.88
2007-07-27	0.00	0.00	0.88
2007-07-28	0.00	0.00	0.88
2007-07-29	0.00	0.00	0.88
2007-07-30	0.00	0.00	0.88
2007-07-31	0.00	0.00	0.88
2007-08-01	0.00	0.00	0.88
2007-08-02	0.00	0.00	0.88
2007-08-03	0.00	0.00	0.88
2007-08-04	0.00	0.00	0.88
2007-08-05	0.00	0.00	0.88
2007-08-06	0.00	0.00	0.88
2007-08-07	0.00	0.00	0.88
2007-08-08	0.00	0.00	0.88
2007-08-09	0.00	0.00	0.88
2007-08-10	0.00	0.00	0.88
2007-08-11	0.00	0.00	0.88
2007-08-12	0.00	0.00	0.88
2007-08-13	0.00	0.00	0.88
2007-08-14	0.00	0.00	0.88
2007-08-15	0.00	0.00	0.88
2007-08-16	0.00	0.00	0.88
2007-08-17	0.00	0.00	0.88
2007-08-18	0.00	0.00	0.88
2007-08-19	0.00	0.00	0.88
2007-08-20	0.00	0.00	0.88
2007-08-21	0.00	0.00	0.88
2007-08-22	0.00	0.00	0.88
2007-08-23	0.00	0.00	0.88
2007-08-24	0.00	0.00	0.88
2007-08-25	0.00	0.00	0.88
2007-08-26	0.00	0.00	0.88
2007-08-27	0.00	0.00	0.88
2007-08-28	0.00	0.00	0.88
2007-08-29	0.00	0.00	0.88
2007-08-30	0.00	0.00	0.88
2007-08-31	0.00	0.00	0.88
2007-09-01	0.00	0.00	0.88
2007-09-02	0.00	0.00	0.88
2007-09-03	0.00	0.00	0.88
2007-09-04	0.00	0.00	0.88
2007-09-05	0.00	0.00	0.88
2007-09-06	0.00	0.00	0.88
2007-09-07	0.00	0.00	0.88
2007-09-08	0.00	0.00	0.88
2007-09-09	0.00	0.00	0.88
2007-09-10	0.00	0.00	0.88
2007-09-11	0.00	0.00	0.88
2007-09-12	0.00	0.00	0.88
2007-09-13	0.00	0.00	0.88
2007-09-14	0.00	0.00	0.88
2007-09-15	0.00	0.00	0.88
2007-09-16	0.00	0.00	0.88
2007-09-17	0.00	0.00	0.88
2007-09-18	0.00	0.00	0.88
2007-09-19	0.00	0.00	0.88
2007-09-20	0.00	0.00	0.88
2007-09-21	0.00	0.00	0.88
2007-09-22	0.00	0.00	0.88
2007-09-23	0.00	0.00	0.88
2007-09-24	0.00	0.00	0.88
2007-09-25	0.00	0.00	0.88
2007-09-26	0.00	0.00	0.88
2007-09-27	0.00	0.00	0.88
2007-09-28	0.00	0.00	0.88
2007-09-29	0.00	0.00	0.88
2007-09-30	0.00	0.00	0.88
2007-10-01	0.00	0.00	0.88
2007-10-02	0.00	0.00	0.88
2007-10-03	0.00	0.00	0.88
2007-10-04	0.00	0.00	0.88
2007-10-05	0.00	0.00	0.88
2007-10-06	0.00	0.00	0.88
2007-10-07	0.00	0.00	0.88
2007-10-08	0.00	0.00	0.88
2007-10-09	0.00	0.00	0.88
2007-10-10	0.00	0.00	0.88
2007-10-11	0.00	0.00	0.88
2007-10-12	0.00	0.00	0.88
2007-10-13	0.00	0.00	0.88
2007-10-14	0.00	0.00	0.88
2007-10-15	0.00	0.00	0.88
2007-10-16	0.00	0.00	0.88
2007-10-17	0.00	0.00	0.88
2007-10-18	0.00	0.00	0.88
2007-10-19	-549.81	0.01	0.88
2007-10-20	-626.72	0.02	0.88
2007-10-21	-606.50	0.03	0.88
2007-10-22	-1269.36	0.03	0.87
2007-10-23	-539.24	0.03	0.87
2007-10-24	10.71	0.03	0.87
2007-10-25	1282.72	0.03	0.84
2007-10-26	1690.08	0.03	0.82
2007-10-27	1000.58	0.02	0.79
2007-10-28	467.25	0.01	0.77
2007-10-29	0.00	0.00	0.88
2007-10-30	0.00	0.00	0.88
2007-10-31	-95.55	0.00	0.85
2007-11-01	63.47	0.00	0.82
2007-11-02	0.00	0.00	0.88
2007-11-03	0.00	0.00	0.88
2007-11-04	0.00	0.00	0.88
2007-11-05	-649.78	0.01	0.88
2007-11-06	-546.83	0.02	0.88
2007-11-07	-384.29	0.04	0.88
2007-11-08	2570.71	0.04	0.85
2007-11-09	-826.75	0.07	0.87
2007-11-10	-1630.04	0.09	0.88
2007-11-11	-1503.57	0.11	0.88
2007-11-12	-2153.32	0.13	0.88
2007-11-13	-2146.74	0.15	0.88
2007-11-14	-2859.75	0.16	0.88
2007-11-15	-3778.88	0.16	0.88
2007-11-16	-3490.71	0.17	0.88
2007-11-17	-1594.18	0.17	0.88
2007-11-18	-1822.75	0.17	0.87
2007-11-19	-2146.99	0.17	0.85
2007-11-20	-1994.10	0.17	0.83
2007-11-21	-1174.12	0.17	0.80
2007-11-22	5521.59	0.17	0.78
2007-11-23	9677.92	0.17	0.76
2007-11-24	2705.44	0.16	0.76
2007-11-25	-2473.30	0.18	0.84
2007-11-26	-3818.80	0.20	0.87
2007-11-27	-4221.08	0.20	0.87
2007-11-28	-6024.20	0.20	0.85
2007-11-29	-5479.67	0.20	0.86
2007-11-30	-1724.26	0.20	0.87
2007-12-01	76.33	0.21	0.87
2007-12-02	7.91	0.22	0.88
2007-12-03	-690.18	0.23	0.88
2007-12-04	-1749.09	0.23	0.88
2007-12-05	48.32	0.24	0.88
2007-12-06	6381.78	0.25	0.85
2007-12-07	12900.98	0.25	0.82
2007-12-08	4598.23	0.25	0.82
2007-12-09	1678.64	0.25	0.84
2007-12-10	-359.82	0.25	0.85
2007-12-11	-961.03	0.27	0.87
2007-12-12	-1590.68	0.28	0.88
2007-12-13	-3327.24	0.28	0.88
2007-12-14	-5905.60	0.28	0.88
2007-12-15	-6893.50	0.28	0.88
2007-12-16	-7870.33	0.28	0.88
2007-12-17	-7807.90	0.28	0.88
2007-12-18	-8539.86	0.28	0.86
2007-12-19	-10011.47	0.28	0.84
2007-12-20	-11375.78	0.28	0.81
2007-12-21	-10967.32	0.28	0.79
2007-12-22	-10401.54	0.28	0.76
2007-12-23	-8653.12	0.28	0.80
2007-12-24	-6720.62	0.29	0.79
2007-12-25	-8845.92	0.28	0.78
2007-12-26	-8574.83	0.28	0.77
2007-12-27	-4363.26	0.28	0.76
2007-12-28	-2544.91	0.28	0.75
2007-12-29	-4659.79	0.28	0.75
2007-12-30	-2348.54	0.31	0.84
2007-12-31	-3344.71	0.32	0.86
2008-01-01	-4728.22	0.32	0.87
2008-01-02	-6935.93	0.32	0.87
2008-01-03	-8250.63	0.32	0.86
2008-01-04	-8177.23	0.32	0.84
2008-01-05	-4616.95	0.32	0.85
2008-01-06	-3149.54	0.34	0.87
2008-01-07	-2919.36	0.34	0.87
2008-01-08	-3479.28	0.34	0.87
2008-01-09	-3465.21	0.34	0.87
2008-01-10	-988.54	0.34	0.86
2008-01-11	-1716.90	0.34	0.83
2008-01-12	-1698.19	0.34	0.81
2008-01-13	-3416.83	0.34	0.80
2008-01-14	-2827.37	0.34	0.77
2008-01-15	-959.44	0.34	0.78
2008-01-16	-194.68	0.34	0.79
2008-01-17	1.45	0.35	0.82
2008-01-18	-30.14	0.36	0.86
2008-01-19	17096.03	0.37	0.83
2008-01-20	26197.80	0.36	0.80
2008-01-21	23667.55	0.33	0.78
2008-01-22	11654.94	0.33	0.84
2008-01-23	2199.60	0.33	0.85
2008-01-24	2186.92	0.33	0.86
2008-01-25	-4164.72	0.33	0.85
2008-01-26	-2334.46	0.34	0.86
2008-01-27	-308.06	0.37	0.87
2008-01-28	3393.60	0.38	0.84
2008-01-29	1645.88	0.38	0.83
2008-01-30	-766.24	0.38	0.85
2008-01-31	-4575.76	0.38	0.85
2008-02-01	-2505.66	0.40	0.87
2008-02-02	-4488.66	0.40	0.87
2008-02-03	-9324.75	0.40	0.86
2008-02-04	-6586.63	0.40	0.85
2008-02-05	-2434.00	0.40	0.85
2008-02-06	636.08	0.42	0.82
2008-02-07	-2858.71	0.42	0.81
2008-02-08	-3702.52	0.42	0.80
2008-02-09	-2914.65	0.42	0.78
2008-02-10	-2763.52	0.42	0.76
2008-02-11	-2575.91	0.42	0.74
2008-02-12	-592.59	0.42	0.73
2008-02-13	-6868.29	0.42	0.71
2008-02-14	-5407.54	0.42	0.71
2008-02-15	-6800.44	0.42	0.73
2008-02-16	-11867.41	0.42	0.73
2008-02-17	-12489.74	0.42	0.72
2008-02-18	-8323.20	0.42	0.75
2008-02-19	-3200.26	0.42	0.76
2008-02-20	-2119.58	0.43	0.78
2008-02-21	476.97	0.43	0.79
2008-02-22	9071.27	0.43	0.77
2008-02-23	13916.17	0.43	0.75
2008-02-24	19127.89	0.43	0.73
2008-02-25	24156.10	0.43	0.71
2008-02-26	31294.36	0.41	0.70
2008-02-27	23616.55	0.38	0.71
2008-02-28	19414.24	0.37	0.70
2008-02-29	26547.15	0.38	0.69
2008-03-01	21491.26	0.37	0.81
2008-03-02	19460.56	0.38	0.86
2008-03-03	16993.27	0.38	0.87
2008-03-04	3919.87	0.37	0.87
2008-03-05	-6909.52	0.37	0.87
2008-03-06	-8989.30	0.37	0.87
2008-03-07	-4682.39	0.37	0.87
2008-03-08	-2137.57	0.38	0.87
2008-03-09	-1772.36	0.38	0.86
2008-03-10	-1334.23	0.38	0.83
2008-03-11	-190.91	0.38	0.85
2008-03-12	1155.65	0.39	0.86
2008-03-13	-2032.44	0.39	0.87
2008-03-14	-1484.65	0.39	0.87
2008-03-15	-2397.06	0.40	0.87
2008-03-16	5399.66	0.40	0.84
2008-03-17	-670.13	0.41	0.86
2008-03-18	-5275.64	0.43	0.87
2008-03-19	-5998.98	0.45	0.88
2008-03-20	-6374.11	0.46	0.88
2008-03-21	-5047.58	0.47	0.88
2008-03-22	-5274.63	0.47	0.88
2008-03-23	-5802.43	0.48	0.88
2008-03-24	-7947.46	0.48	0.88
2008-03-25	-9001.93	0.50	0.88
2008-03-26	-8840.91	0.50	0.88
2008-03-27	-5969.70	0.50	0.88
2008-03-28	-2736.64	0.50	0.88
2008-03-29	-2535.80	0.50	0.88
2008-03-30	-3449.25	0.50	0.85
2008-03-31	3307.65	0.50	0.82
2008-04-01	10342.49	0.50	0.80
2008-04-02	11987.29	0.53	0.85
2008-04-03	11243.54	0.54	0.87
2008-04-04	11301.39	0.54	0.87
2008-04-05	10570.38	0.54	0.87
2008-04-06	7574.99	0.54	0.87
2008-04-07	1176.41	0.55	0.88
2008-04-08	-1715.56	0.55	0.86
2008-04-09	2359.85	0.55	0.84
2008-04-10	13767.42	0.56	0.81
2008-04-11	37759.22	0.59	0.79
2008-04-12	34324.60	0.57	0.76
2008-04-13	32268.87	0.56	0.74
2008-04-14	36629.16	0.55	0.73
2008-04-15	32598.13	0.55	0.83
2008-04-16	27948.27	0.54	0.85
2008-04-17	22161.68	0.54	0.85
2008-04-18	20794.32	0.54	0.82
2008-04-19	26044.82	0.54	0.80
2008-04-20	29596.08	0.54	0.77
2008-04-21	35665.36	0.52	0.75
2008-04-22	37155.53	0.50	0.73
2008-04-23	33583.85	0.47	0.72
2008-04-24	31661.38	0.44	0.70
2008-04-25	31844.02	0.42	0.69
2008-04-26	28311.38	0.38	0.68
2008-04-27	26575.19	0.34	0.66
2008-04-28	24432.38	0.28	0.65
2008-04-29	19702.37	0.23	0.64
2008-04-30	14402.26	0.17	0.64
2008-05-01	9087.72	0.11	0.63
2008-05-02	5065.05	0.06	0.62
2008-05-03	1129.60	0.01	0.61
2008-05-04	0.00	0.00	0.88
2008-05-05	0.00	0.00	0.88
2008-05-06	0.00	0.00	0.88
2008-05-07	0.00	0.00	0.88
2008-05-08	0.00	0.00	0.88
2008-05-09	0.00	0.00	0.88
2008-05-10	0.00	0.00	0.88
2008-05-11	0.00	0.00	0.88
2008-05-12	0.00	0.00	0.88
2008-05-13	0.00	0.00	0.88
2008-05-14	0.00	0.00	0.88
2008-05-15	0.00	0.00	0.88
2008-05-16	0.00	0.00	0.88
2008-05-17	0.00	0.00	0.88
2008-05-18	0.00	0.00	0.88
2008-05-19	0.00	0.00	0.88
2008-05-20	0.00	0.00	0.88
2008-05-21	0.00	0.00	0.88
2008-05-22	0.00	0.00	0.88
2008-05-23	0.00	0.00	0.88
2008-05-24	0.00	0.00	0.88
2008-05-25	0.00	0.00	0.88
2008-05-26	0.00	0.00	0.88
2008-05-27	0.00	0.00	0.88
2008-05-28	0.00	0.00	0.88
2008-05-29	0.00	0.00	0.88
2008-05-30	0.00	0.00	0.88
2008-05-31	0.00	0.00	0.88
2008-06-01	0.00	0.00	0.88
2008-06-02	0.00	0.00	0.88
2008-06-03	0.00	0.00	0.88
2008-06-04	0.00	0.00	0.88
2008-06-05	0.00	0.00	0.88
2008-06-06	0.00	0.00	0.88
2008-06-07	0.00	0.00	0.88
2008-06-08	0.00	0.00	0.88
2008-06-09	0.00	0.00	0.88
2008-06-10	0.00	0.00	0.88
2008-06-11	0.00	0.00	0.88
2008-06-12	0.00	0.00	0.88
2008-06-13	0.00	0.00	0.88
2008-06-14	0.00	0.00	0.88
2008-06-15	0.00	0.00	0.88
2008-06-16	0.00	0.00	0.88
2008-06-17	0.00	0.00	0.88
2008-06-18	0.00	0.00	0.88
2008-06-19	0.00	0.00	0.88
2008-06-20	0.00	0.00	0.88
2008-06-21	0.00	0.00	0.88
2008-06-22	0.00	0.00	0.88
2008-06-23	0.00	0.00	0.88
2008-06-24	0.00	0.00	0.88
2008-06-25	0.00	0.00	0.88
2008-06-26	0.00	0.00	0.88
2008-06-27	0.00	0.00	0.88
2008-06-28	0.00	0.00	0.88
2008-06-29	0.00	0.00	0.88
2008-06-30	0.00	0.00	0.88
2008-07-01	0.00	0.00	0.88
2008-07-02	0.00	0.00	0.88
2008-07-03	0.00	0.00	0.88
2008-07-04	0.00	0.00	0.88
2008-07-05	0.00	0.00	0.88
2008-07-06	0.00	0.00	0.88
2008-07-07	0.00	0.00	0.88
2008-07-08	0.00	0.00	0.88
2008-07-09	0.00	0.00	0.88
2008-07-10	0.00	0.00	0.88
2008-07-11	0.00	0.00	0.88
2008-07-12	0.00	0.00	0.88
2008-07-13	0.00	0.00	0.88
2008-07-14	0.00	0.00	0.88
2008-07-15	0.00	0.00	0.88
2008-07-16	0.00	0.00	0.88
2008-07-17	0.00	0.00	0.88
2008-07-18	0.00	0.00	0.88
2008-07-19	0.00	0.00	0.88
2008-07-20	0.00	0.00	0.88
2008-07-21	0.00	0.00	0.88
2008-07-22	0.00	0.00	0.88
2008-07-23	0.00	0.00	0.88
2008-07-24	0.00	0.00	0.88
2008-07-25	0.00	0.00	0.88
2008-07-26	0.00	0.00	0.88
2008-07-27	0.00	0.00	0.88
2008-07-28	0.00	0.00	0.88
2008-07-29	0.00	0.00	0.88
2008-07-30	0.00	0.00	0.88
2008-07-31	0.00	0.00	0.88
2008-08-01	0.00	0.00	0.88
2008-08-02	0.00	0.00	0.88
2008-08-03	0.00	0.00	0.88
2008-08-04	0.00	0.00	0.88
2008-08-05	0.00	0.00	0.88
2008-08-06	0.00	0.00	0.88
2008-08-07	0.00	0.00	0.88
2008-08-08	0.00	0.00	0.88
2008-08-09	0.00	0.00	0.88
2008-08-10	0.00	0.00	0.88
2008-08-11	0.00	0.00	0.88
2008-08-12	0.00	0.00	0.88
2008-08-13	0.00	0.00	0.88
2008-08-14	0.00	0.00	0.88
2008-08-15	0.00	0.00	0.88
2008-08-16	0.00	0.00	0.88
2008-08-17	0.00	0.00	0.88
2008-08-18	0.00	0.00	0.88
2008-08-19	0.00	0.00	0.88
2008-08-20	0.00	0.00	0.88
2008-08-21	0.00	0.00	0.88
2008-08-22	0.00	0.00	0.88
2008-08-23	0.00	0.00	0.88
2008-08-24	0.00	0.00	0.88
2008-08-25	0.00	0.00	0.88
2008-08-26	0.00	0.00	0.88
2008-08-27	0.00	0.00	0.88
2008-08-28	0.00	0.00	0.88
2008-08-29	0.00	0.00	0.88
2008-08-30	0.00	0.00	0.88
2008-08-31	0.00	0.00	0.88
2008-09-01	0.00	0.00	0.88
2008-09-02	0.00	0.00	0.88
2008-09-03	0.00	0.00	0.88
2008-09-04	0.00	0.00	0.88
2008-09-05	0.00	0.00	0.88
2008-09-06	0.00	0.00	0.88
2008-09-07	0.00	0.00	0.88
2008-09-08	0.00	0.00	0.88
2008-09-09	0.00	0.00	0.88
2008-09-10	0.00	0.00	0.88
2008-09-11	0.00	0.00	0.88
2008-09-12	0.00	0.00	0.88
2008-09-13	0.00	0.00	0.88
2008-09-14	0.00	0.00	0.88
2008-09-15	0.00	0.00	0.88
2008-09-16	0.00	0.00	0.88
2008-09-17	0.00	0.00	0.88
2008-09-18	-780.36	0.00	0.85
2008-09-19	0.00	0.00	0.88
2008-09-20	0.00	0.00	0.88
2008-09-21	0.00	0.00	0.88
2008-09-22	0.00	0.00	0.88
2008-09-23	0.00	0.00	0.88
2008-09-24	0.00	0.00	0.88
2008-09-25	0.00	0.00	0.88
2008-09-26	0.00	0.00	0.88
2008-09-27	0.00	0.00	0.88
2008-09-28	0.00	0.00	0.88
2008-09-29	0.00	0.00	0.88
2008-09-30	0.00	0.00	0.88
2008-10-01	0.00	0.00	0.88
2008-10-02	0.00	0.00	0.88
2008-10-03	0.00	0.00	0.88
2008-10-04	-153.08	0.00	0.85
2008-10-05	0.00	0.00	0.88
2008-10-06	0.00	0.00	0.88
2008-10-07	0.00	0.00	0.88
2008-10-08	0.00	0.00	0.88
2008-10-09	0.00	0.00	0.88
2008-10-10	0.00	0.00	0.88
2008-10-11	0.00	0.00	0.88
2008-10-12	0.00	0.00	0.88
2008-10-13	0.00	0.00	0.88
2008-10-14	0.00	0.00	0.88
2008-10-15	0.00	0.00	0.88
2008-10-16	0.00	0.00	0.88
2008-10-17	0.00	0.00	0.88
2008-10-18	-181.07	0.00	0.85
2008-10-19	0.00	0.00	0.88
2008-10-20	0.00	0.00	0.88
2008-10-21	0.00	0.00	0.88
2008-10-22	0.00	0.00	0.88
2008-10-23	-707.66	0.00	0.85
2008-10-24	-1558.36	0.00	0.82
2008-10-25	0.00	0.00	0.88
2008-10-26	0.00	0.00	0.88
2008-10-27	0.00	0.00	0.88
2008-10-28	0.00	0.00	0.88
2008-10-29	-259.27	0.02	0.88
2008-10-30	-722.36	0.03	0.88
2008-10-31	-446.47	0.03	0.85
2008-11-01	1030.48	0.02	0.82
2008-11-02	0.00	0.00	0.88
2008-11-03	0.00	0.00	0.88
2008-11-04	0.00	0.00	0.88
2008-11-05	0.00	0.00	0.88
2008-11-06	0.00	0.00	0.88
2008-11-07	0.00	0.00	0.88
2008-11-08	0.00	0.00	0.88
2008-11-09	0.00	0.00	0.88
2008-11-10	0.00	0.00	0.88
2008-11-11	0.00	0.00	0.88
2008-11-12	0.00	0.00	0.88
2008-11-13	-783.83	0.00	0.87
2008-11-14	-965.55	0.00	0.87
